"","Type","Degree","Betweenness","Closeness"
"15884","Total Data",3,0,NA
"15885","Total Data",1,0,NA
"15886","Total Data",22,0,NA
"15887","Total Data",1,0,NA
"15888","Total Data",32,0,NA
"15889","Total Data",2,0,NA
"15890","Total Data",2,0,NA
"15891","Total Data",1,0,NA
"15892","Total Data",2,0,NA
"15893","Total Data",2,0,NA
"15894","Total Data",1,0,NA
"15895","Total Data",1,0,NA
"15896","Total Data",2,0,NA
"15897","Total Data",2,0,NA
"15898","Total Data",2,0,NA
"15899","Total Data",2,0,NA
"15900","Total Data",2,0,NA
"15901","Total Data",1,0,NA
"15902","Total Data",1,0,NA
"15903","Total Data",1,0,NA
"15904","Total Data",1,0,NA
"15905","Total Data",16,0,NA
"15906","Total Data",2,0,NA
"15907","Total Data",2,0,NA
"15908","Total Data",1,0,NA
"15909","Total Data",1,0,NA
"15910","Total Data",1,0,NA
"15911","Total Data",1,0,NA
"15912","Total Data",1,0,NA
"15913","Total Data",1,0,NA
"15914","Total Data",2,0,NA
"15915","Total Data",11,0,NA
"15916","Total Data",1,0,NA
"15917","Total Data",1,0,NA
"15918","Total Data",1,0,NA
"15919","Total Data",1,0,NA
"15920","Total Data",1,0,NA
"15921","Total Data",1,0,NA
"15922","Total Data",1,0,NA
"15923","Total Data",1,0,NA
"15924","Total Data",1,0,NA
"15925","Total Data",1,0,NA
"15926","Total Data",47,0,NA
"15927","Total Data",1,0,NA
"15928","Total Data",1,0,NA
"15929","Total Data",2,0,NA
"15930","Total Data",3,0,NA
"15931","Total Data",2,0,NA
"15932","Total Data",2,0,NA
"15933","Total Data",2,0,NA
"15934","Total Data",2,0,NA
"15935","Total Data",2,0,NA
"15936","Total Data",1,0,NA
"15937","Total Data",1,0,NA
"15938","Total Data",17,0,NA
"15939","Total Data",1,0,NA
"15940","Total Data",3,0,NA
"15941","Total Data",4,0,NA
"15942","Total Data",1,0,NA
"15943","Total Data",1,0,NA
"15944","Total Data",2,0,NA
"15945","Total Data",1,0,NA
"15946","Total Data",24,0,NA
"15947","Total Data",1,0,NA
"15948","Total Data",1,0,NA
"15949","Total Data",1,0,NA
"15950","Total Data",1,0,NA
"15951","Total Data",1,0,NA
"15952","Total Data",2,0,NA
"15953","Total Data",1,0,NA
"15954","Total Data",3,0,NA
"15955","Total Data",3,0,NA
"15956","Total Data",1,0,NA
"15957","Total Data",40,0,NA
"15958","Total Data",1,0,NA
"15959","Total Data",2,0,NA
"15960","Total Data",2,0,NA
"15961","Total Data",1,0,NA
"15962","Total Data",1,0,NA
"15963","Total Data",1,0,NA
"15964","Total Data",1,0,NA
"15965","Total Data",2,0,NA
"15966","Total Data",2,0,NA
"15967","Total Data",1,0,NA
"15968","Total Data",1,0,NA
"15969","Total Data",1,0,NA
"15970","Total Data",1,0,NA
"15971","Total Data",1,0,NA
"15972","Total Data",1,0,NA
"15973","Total Data",1,0,NA
"15974","Total Data",1,0,NA
"15975","Total Data",1,0,NA
"15976","Total Data",1,0,NA
"15977","Total Data",1,0,NA
"15978","Total Data",1,0,NA
"15979","Total Data",1,0,NA
"15980","Total Data",1,0,NA
"15981","Total Data",1,0,NA
"15982","Total Data",1,0,NA
"15983","Total Data",1,0,NA
"15984","Total Data",1,0,NA
"15985","Total Data",1,0,NA
"15986","Total Data",12,0,NA
"15987","Total Data",2,0,NA
"15988","Total Data",4,0,NA
"15989","Total Data",4,0,NA
"15990","Total Data",2,0,NA
"15991","Total Data",16,0,NA
"15992","Total Data",1,0,NA
"15993","Total Data",1,0,NA
"15994","Total Data",2,0,NA
"15995","Total Data",1,0,NA
"15996","Total Data",1,0,NA
"15997","Total Data",1,0,NA
"15998","Total Data",1,0,NA
"15999","Total Data",1,0,NA
"16000","Total Data",2,0,NA
"16001","Total Data",1,0,NA
"16002","Total Data",7,0,NA
"16003","Total Data",1,0,NA
"16004","Total Data",1,0,NA
"16005","Total Data",3,0,NA
"16006","Total Data",2,0,NA
"16007","Total Data",17,0,NA
"16008","Total Data",1,0,NA
"16009","Total Data",2,0,NA
"16010","Total Data",1,0,NA
"16011","Total Data",1,0,NA
"16012","Total Data",1,0,NA
"16013","Total Data",1,0,NA
"16014","Total Data",1,0,NA
"16015","Total Data",1,0,NA
"16016","Total Data",3,0,NA
"16017","Total Data",3,0,NA
"16018","Total Data",1,0,NA
"16019","Total Data",31,0,NA
"16020","Total Data",1,0,NA
"16021","Total Data",1,0,NA
"16022","Total Data",1,0,NA
"16023","Total Data",2,0,NA
"16024","Total Data",1,0,NA
"16025","Total Data",1,0,NA
"16026","Total Data",4,0,NA
"16027","Total Data",2,0,NA
"16028","Total Data",2,0,NA
"16029","Total Data",1,0,NA
"16030","Total Data",1,0,NA
"16031","Total Data",1,0,NA
"16032","Total Data",1,0,NA
"16033","Total Data",1,0,NA
"16034","Total Data",1,0,NA
"16035","Total Data",1,0,NA
"16036","Total Data",1,0,NA
"16037","Total Data",1,0,NA
"16038","Total Data",1,0,NA
"16039","Total Data",1,0,NA
"16040","Total Data",33,0,NA
"16041","Total Data",1,0,NA
"16042","Total Data",1,0,NA
"16043","Total Data",1,0,NA
"16044","Total Data",1,0,NA
"16045","Total Data",1,0,NA
"16046","Total Data",2,0,NA
"16047","Total Data",1,0,NA
"16048","Total Data",18,0,NA
"16049","Total Data",2,0,NA
"16050","Total Data",1,0,NA
"16051","Total Data",1,0,NA
"16052","Total Data",1,0,NA
"16053","Total Data",2,0,NA
"16054","Total Data",1,0,NA
"16055","Total Data",2,0,NA
"16056","Total Data",1,0,NA
"16057","Total Data",2,0,NA
"16058","Total Data",20,0,NA
"16059","Total Data",1,0,NA
"16060","Total Data",2,0,NA
"16061","Total Data",3,0,NA
"16062","Total Data",3,0,NA
"16063","Total Data",3,0,NA
"16064","Total Data",3,0,NA
"16065","Total Data",2,0,NA
"16066","Total Data",1,0,NA
"16067","Total Data",8,0,NA
"16068","Total Data",1,0,NA
"16069","Total Data",1,0,NA
"16070","Total Data",1,0,NA
"16071","Total Data",1,0,NA
"16072","Total Data",1,0,NA
"16073","Total Data",1,0,NA
"16074","Total Data",17,0,NA
"16075","Total Data",1,0,NA
"16076","Total Data",3,0,NA
"16077","Total Data",1,0,NA
"16078","Total Data",2,0,NA
"16079","Total Data",3,0,NA
"16080","Total Data",3,0,NA
"16081","Total Data",2,0,NA
"16082","Total Data",1,0,NA
"16083","Total Data",1,0,NA
"16084","Total Data",21,0,NA
"16085","Total Data",1,0,NA
"16086","Total Data",1,0,NA
"16087","Total Data",3,0,NA
"16088","Total Data",1,0,NA
"16089","Total Data",4,0,NA
"16090","Total Data",3,0,NA
"16091","Total Data",1,0,NA
"16092","Total Data",1,0,NA
"16093","Total Data",1,0,NA
"16094","Total Data",16,0,NA
"16095","Total Data",1,0,NA
"16096","Total Data",1,0,NA
"16097","Total Data",1,0,NA
"16098","Total Data",2,0,NA
"16099","Total Data",1,0,NA
"16100","Total Data",1,0,NA
"16101","Total Data",1,0,NA
"16102","Total Data",1,0,NA
"16103","Total Data",2,0,NA
"16104","Total Data",1,0,NA
"16105","Total Data",2,0,NA
"16106","Total Data",15,0,NA
"16107","Total Data",4,0,NA
"16108","Total Data",3,0,NA
"16109","Total Data",2,0,NA
"16110","Total Data",1,0,NA
"16111","Total Data",1,0,NA
"16112","Total Data",1,0,NA
"16113","Total Data",11,0,NA
"16114","Total Data",1,0,NA
"16115","Total Data",1,0,NA
"16116","Total Data",2,0,NA
"16117","Total Data",1,0,NA
"16118","Total Data",1,0,NA
"16119","Total Data",1,0,NA
"16120","Total Data",1,0,NA
"16121","Total Data",2,0,NA
"16122","Total Data",19,0,NA
"16123","Total Data",2,0,NA
"16124","Total Data",1,0,NA
"16125","Total Data",4,0,NA
"16126","Total Data",1,0,NA
"16127","Total Data",2,0,NA
"16128","Total Data",2,0,NA
"16129","Total Data",2,0,NA
"16130","Total Data",1,0,NA
"16131","Total Data",1,0,NA
"16132","Total Data",14,0,NA
"16133","Total Data",1,0,NA
"16134","Total Data",14,0,NA
"16135","Total Data",2,0,NA
"16136","Total Data",1,0,NA
"16137","Total Data",1,0,NA
"16138","Total Data",1,0,NA
"16139","Total Data",1,0,NA
"16140","Total Data",1,0,NA
"16141","Total Data",1,0,NA
"16142","Total Data",2,0,NA
"16143","Total Data",2,0,NA
"16144","Total Data",24,0,NA
"16145","Total Data",1,0,NA
"16146","Total Data",2,0,NA
"16147","Total Data",4,0,NA
"16148","Total Data",1,0,NA
"16149","Total Data",1,0,NA
"16150","Total Data",1,0,NA
"16151","Total Data",2,0,NA
"16152","Total Data",1,0,NA
"16153","Total Data",1,0,NA
"16154","Total Data",1,0,NA
"16155","Total Data",7,0,NA
"16156","Total Data",1,0,NA
"16157","Total Data",1,0,NA
"16158","Total Data",1,0,NA
"16159","Total Data",2,0,NA
"16160","Total Data",2,0,NA
"16161","Total Data",23,0,NA
"16162","Total Data",1,0,NA
"16163","Total Data",1,0,NA
"16164","Total Data",2,0,NA
"16165","Total Data",2,0,NA
"16166","Total Data",1,0,NA
"16167","Total Data",1,0,NA
"16168","Total Data",1,0,NA
"16169","Total Data",22,0,NA
"16170","Total Data",20,0,NA
"16171","Total Data",1,0,NA
"16172","Total Data",3,0,NA
"16173","Total Data",1,0,NA
"16174","Total Data",1,0,NA
"16175","Total Data",23,0,NA
"16176","Total Data",1,0,NA
"16177","Total Data",1,0,NA
"16178","Total Data",1,0,NA
"16179","Total Data",1,0,NA
"16180","Total Data",1,0,NA
"16181","Total Data",1,0,NA
"16182","Total Data",1,0,NA
"16183","Total Data",1,0,NA
"16184","Total Data",11,0,NA
"16185","Total Data",3,0,NA
"16186","Total Data",2,0,NA
"16187","Total Data",1,0,NA
"16188","Total Data",4,0,NA
"16189","Total Data",1,0,NA
"16190","Total Data",59,0,NA
"16191","Total Data",1,0,NA
"16192","Total Data",2,0,NA
"16193","Total Data",1,0,NA
"16194","Total Data",1,0,NA
"16195","Total Data",4,0,NA
"16196","Total Data",3,0,NA
"16197","Total Data",1,0,NA
"16198","Total Data",3,0,NA
"16199","Total Data",1,0,NA
"16200","Total Data",1,0,NA
"16201","Total Data",1,0,NA
"16202","Total Data",2,0,NA
"16203","Total Data",3,0,NA
"16204","Total Data",2,0,NA
"16205","Total Data",4,0,NA
"16206","Total Data",3,0,NA
"16207","Total Data",4,0,NA
"16208","Total Data",1,0,NA
"16209","Total Data",2,0,NA
"16210","Total Data",34,0,NA
"16211","Total Data",3,0,NA
"16212","Total Data",3,0,NA
"16213","Total Data",3,0,NA
"16214","Total Data",3,0,NA
"16215","Total Data",2,0,NA
"16216","Total Data",1,0,NA
"16217","Total Data",2,0,NA
"16218","Total Data",43,0,NA
"16219","Total Data",2,0,NA
"16220","Total Data",1,0,NA
"16221","Total Data",1,0,NA
"16222","Total Data",1,0,NA
"16223","Total Data",2,0,NA
"16224","Total Data",1,0,NA
"16225","Total Data",2,0,NA
"16226","Total Data",1,0,NA
"16227","Total Data",1,0,NA
"16228","Total Data",1,0,NA
"16229","Total Data",1,0,NA
"16230","Total Data",2,0,NA
"16231","Total Data",1,0,NA
"16232","Total Data",1,0,NA
"16233","Total Data",1,0,NA
"16234","Total Data",1,0,NA
"16235","Total Data",1,0,NA
"16236","Total Data",1,0,NA
"16237","Total Data",1,0,NA
"16238","Total Data",1,0,NA
"16239","Total Data",1,0,NA
"16240","Total Data",1,0,NA
"16241","Total Data",1,0,NA
"16242","Total Data",1,0,NA
"16243","Total Data",1,0,NA
"16244","Total Data",1,0,NA
"16245","Total Data",1,0,NA
"16246","Total Data",1,0,NA
"16247","Total Data",1,0,NA
"16248","Total Data",1,0,NA
"16249","Total Data",1,0,NA
"16250","Total Data",1,0,NA
"16251","Total Data",22,0,NA
"16252","Total Data",1,0,NA
"16253","Total Data",3,0,NA
"16254","Total Data",2,0,NA
"16255","Total Data",2,0,NA
"16256","Total Data",1,0,NA
"16257","Total Data",3,0,NA
"16258","Total Data",3,0,NA
"16259","Total Data",3,0,NA
"16260","Total Data",2,0,NA
"16261","Total Data",2,0,NA
"16262","Total Data",6,0,NA
"16263","Total Data",1,0,NA
"16264","Total Data",4,0,NA
"16265","Total Data",7,0,NA
"16266","Total Data",1,0,NA
"16267","Total Data",1,0,NA
"16268","Total Data",1,0,NA
"16269","Total Data",1,0,NA
"16270","Total Data",1,0,NA
"16271","Total Data",1,0,NA
"16272","Total Data",1,0,NA
"16273","Total Data",67,0,NA
"16274","Total Data",3,0,NA
"16275","Total Data",2,0,NA
"16276","Total Data",1,0,NA
"16277","Total Data",3,0,NA
"16278","Total Data",1,0,NA
"16279","Total Data",1,0,NA
"16280","Total Data",1,0,NA
"16281","Total Data",1,0,NA
"16282","Total Data",3,0,NA
"16283","Total Data",2,0,NA
"16284","Total Data",3,0,NA
"16285","Total Data",1,0,NA
"16286","Total Data",3,0,NA
"16287","Total Data",3,0,NA
"16288","Total Data",1,0,NA
"16289","Total Data",1,0,NA
"16290","Total Data",1,0,NA
"16291","Total Data",3,0,NA
"16292","Total Data",3,0,NA
"16293","Total Data",1,0,NA
"16294","Total Data",3,0,NA
"16295","Total Data",2,0,NA
"16296","Total Data",1,0,NA
"16297","Total Data",1,0,NA
"16298","Total Data",1,0,NA
"16299","Total Data",1,0,NA
"16300","Total Data",1,0,NA
"16301","Total Data",1,0,NA
"16302","Total Data",2,0,NA
"16303","Total Data",1,0,NA
"16304","Total Data",32,0,NA
"16305","Total Data",1,0,NA
"16306","Total Data",2,0,NA
"16307","Total Data",1,0,NA
"16308","Total Data",1,0,NA
"16309","Total Data",1,0,NA
"16310","Total Data",1,0,NA
"16311","Total Data",1,0,NA
"16312","Total Data",1,0,NA
"16313","Total Data",15,0,NA
"16314","Total Data",20,0,NA
"16315","Total Data",2,0,NA
"16316","Total Data",1,0,NA
"16317","Total Data",1,0,NA
"16318","Total Data",3,0,NA
"16319","Total Data",4,0,NA
"16320","Total Data",3,0,NA
"16321","Total Data",3,0,NA
"16322","Total Data",1,0,NA
"16323","Total Data",1,0,NA
"16324","Total Data",1,0,NA
"16325","Total Data",17,0,NA
"16326","Total Data",3,0,NA
"16327","Total Data",2,0,NA
"16328","Total Data",1,0,NA
"16329","Total Data",1,0,NA
"16330","Total Data",1,0,NA
"16331","Total Data",2,0,NA
"16332","Total Data",3,0,NA
"16333","Total Data",1,0,NA
"16334","Total Data",1,0,NA
"16335","Total Data",1,0,NA
"16336","Total Data",1,0,NA
"16337","Total Data",33,0,NA
"16338","Total Data",1,0,NA
"16339","Total Data",1,0,NA
"16340","Total Data",1,0,NA
"16341","Total Data",4,0,NA
"16342","Total Data",2,0,NA
"16343","Total Data",2,0,NA
"16344","Total Data",1,0,NA
"16345","Total Data",1,0,NA
"16346","Total Data",1,0,NA
"16347","Total Data",1,0,NA
"16348","Total Data",1,0,NA
"16349","Total Data",1,0,NA
"16350","Total Data",1,0,NA
"16351","Total Data",1,0,NA
"16352","Total Data",1,0,NA
"16353","Total Data",1,0,NA
"16354","Total Data",1,0,NA
"16355","Total Data",16,0,NA
"16356","Total Data",3,0,NA
"16357","Total Data",3,0,NA
"16358","Total Data",1,0,NA
"16359","Total Data",1,0,NA
"16360","Total Data",2,0,NA
"16361","Total Data",2,0,NA
"16362","Total Data",1,0,NA
"16363","Total Data",1,0,NA
"16364","Total Data",1,0,NA
"16365","Total Data",1,0,NA
"16366","Total Data",34,0,NA
"16367","Total Data",2,0,NA
"16368","Total Data",1,0,NA
"16369","Total Data",2,0,NA
"16370","Total Data",2,0,NA
"16371","Total Data",2,0,NA
"16372","Total Data",1,0,NA
"16373","Total Data",2,0,NA
"16374","Total Data",1,0,NA
"16375","Total Data",1,0,NA
"16376","Total Data",3,0,NA
"16377","Total Data",2,0,NA
"16378","Total Data",6,0,NA
"16379","Total Data",1,0,NA
"16380","Total Data",1,0,NA
"16381","Total Data",1,0,NA
"16382","Total Data",1,0,NA
"16383","Total Data",1,0,NA
"16384","Total Data",1,0,NA
"16385","Total Data",43,0,NA
"16386","Total Data",3,0,NA
"16387","Total Data",3,0,NA
"16388","Total Data",1,0,NA
"16389","Total Data",3,0,NA
"16390","Total Data",3,0,NA
"16391","Total Data",2,0,NA
"16392","Total Data",1,0,NA
"16393","Total Data",2,0,NA
"16394","Total Data",4,0,NA
"16395","Total Data",3,0,NA
"16396","Total Data",3,0,NA
"16397","Total Data",3,0,NA
"16398","Total Data",2,0,NA
"16399","Total Data",2,0,NA
"16400","Total Data",2,0,NA
"16401","Total Data",1,0,NA
"16402","Total Data",17,0,NA
"16403","Total Data",2,0,NA
"16404","Total Data",1,0,NA
"16405","Total Data",1,0,NA
"16406","Total Data",2,0,NA
"16407","Total Data",2,0,NA
"16408","Total Data",1,0,NA
"16409","Total Data",1,0,NA
"16410","Total Data",1,0,NA
"16411","Total Data",4,0,NA
"16412","Total Data",2,0,NA
"16413","Total Data",6,0,NA
"16414","Total Data",1,0,NA
"16415","Total Data",2,0,NA
"16416","Total Data",1,0,NA
"16417","Total Data",1,0,NA
"16418","Total Data",1,0,NA
"16419","Total Data",10,0,NA
"16420","Total Data",1,0,NA
"16421","Total Data",1,0,NA
"16422","Total Data",1,0,NA
"16423","Total Data",1,0,NA
"16424","Total Data",1,0,NA
"16425","Total Data",1,0,NA
"16426","Total Data",1,0,NA
"16427","Total Data",1,0,NA
"16428","Total Data",2,0,NA
"16429","Total Data",43,0,NA
"16430","Total Data",1,0,NA
"16431","Total Data",4,0,NA
"16432","Total Data",1,0,NA
"16433","Total Data",1,0,NA
"16434","Total Data",1,0,NA
"16435","Total Data",1,0,NA
"16436","Total Data",1,0,NA
"16437","Total Data",1,0,NA
"16438","Total Data",1,0,NA
"16439","Total Data",1,0,NA
"16440","Total Data",1,0,NA
"16441","Total Data",1,0,NA
"16442","Total Data",2,0,NA
"16443","Total Data",1,0,NA
"16444","Total Data",1,0,NA
"16445","Total Data",1,0,NA
"16446","Total Data",1,0,NA
"16447","Total Data",1,0,NA
"16448","Total Data",1,0,NA
"16449","Total Data",1,0,NA
"16450","Total Data",1,0,NA
"16451","Total Data",1,0,NA
"16452","Total Data",3,0,NA
"16453","Total Data",2,0,NA
"16454","Total Data",3,0,NA
"16455","Total Data",1,0,NA
"16456","Total Data",1,0,NA
"16457","Total Data",1,0,NA
"16458","Total Data",1,0,NA
"16459","Total Data",1,0,NA
"16460","Total Data",1,0,NA
"16461","Total Data",19,0,NA
"16462","Total Data",1,0,NA
"16463","Total Data",1,0,NA
"16464","Total Data",1,0,NA
"16465","Total Data",1,0,NA
"16466","Total Data",1,0,NA
"16467","Total Data",1,0,NA
"16468","Total Data",1,0,NA
"16469","Total Data",1,0,NA
"16470","Total Data",3,0,NA
"16471","Total Data",2,0,NA
"16472","Total Data",2,0,NA
"16473","Total Data",2,0,NA
"16474","Total Data",19,0,NA
"16475","Total Data",1,0,NA
"16476","Total Data",2,0,NA
"16477","Total Data",1,0,NA
"16478","Total Data",2,0,NA
"16479","Total Data",3,0,NA
"16480","Total Data",1,0,NA
"16481","Total Data",2,0,NA
"16482","Total Data",1,0,NA
"16483","Total Data",1,0,NA
"16484","Total Data",1,0,NA
"16485","Total Data",1,0,NA
"16486","Total Data",1,0,NA
"16487","Total Data",1,0,NA
"16488","Total Data",1,0,NA
"16489","Total Data",8,0,NA
"16490","Total Data",1,0,NA
"16491","Total Data",1,0,NA
"16492","Total Data",1,0,NA
"16493","Total Data",1,0,NA
"16494","Total Data",1,0,NA
"16495","Total Data",2,0,NA
"16496","Total Data",1,0,NA
"16497","Total Data",22,0,NA
"16498","Total Data",1,0,NA
"16499","Total Data",1,0,NA
"16500","Total Data",1,0,NA
"16501","Total Data",1,0,NA
"16502","Total Data",1,0,NA
"16503","Total Data",1,0,NA
"16504","Total Data",1,0,NA
"16505","Total Data",1,0,NA
"16506","Total Data",1,0,NA
"16507","Total Data",1,0,NA
"16508","Total Data",1,0,NA
"16509","Total Data",1,0,NA
"16510","Total Data",2,0,NA
"16511","Total Data",2,0,NA
"16512","Total Data",1,0,NA
"16513","Total Data",1,0,NA
"16514","Total Data",1,0,NA
"16515","Total Data",1,0,NA
"16516","Total Data",17,0,NA
"16517","Total Data",1,0,NA
"16518","Total Data",1,0,NA
"16519","Total Data",1,0,NA
"16520","Total Data",1,0,NA
"16521","Total Data",27,0,NA
"16522","Total Data",1,0,NA
"16523","Total Data",1,0,NA
"16524","Total Data",1,0,NA
"16525","Total Data",1,0,NA
"16526","Total Data",1,0,NA
"16527","Total Data",2,0,NA
"16528","Total Data",1,0,NA
"16529","Total Data",1,0,NA
"16530","Total Data",1,0,NA
"16531","Total Data",1,0,NA
"16532","Total Data",1,0,NA
"16533","Total Data",1,0,NA
"16534","Total Data",1,0,NA
"16535","Total Data",1,0,NA
"16536","Total Data",1,0,NA
"16537","Total Data",26,0,NA
"16538","Total Data",1,0,NA
"16539","Total Data",1,0,NA
"16540","Total Data",1,0,NA
"16541","Total Data",1,0,NA
"16542","Total Data",1,0,NA
"16543","Total Data",1,0,NA
"16544","Total Data",1,0,NA
"16545","Total Data",1,0,NA
"16546","Total Data",1,0,NA
"16547","Total Data",1,0,NA
"16548","Total Data",1,0,NA
"16549","Total Data",1,0,NA
"16550","Total Data",1,0,NA
"16551","Total Data",1,0,NA
"16552","Total Data",1,0,NA
"16553","Total Data",15,0,NA
"16554","Total Data",1,0,NA
"16555","Total Data",1,0,NA
"16556","Total Data",1,0,NA
"16557","Total Data",2,0,NA
"16558","Total Data",1,0,NA
"16559","Total Data",1,0,NA
"16560","Total Data",3,0,NA
"16561","Total Data",3,0,NA
"16562","Total Data",1,0,NA
"16563","Total Data",1,0,NA
"16564","Total Data",14,0,NA
"16565","Total Data",3,0,NA
"16566","Total Data",4,0,NA
"16567","Total Data",2,0,NA
"16568","Total Data",2,0,NA
"16569","Total Data",3,0,NA
"16570","Total Data",23,0,NA
"16571","Total Data",1,0,NA
"16572","Total Data",1,0,NA
"16573","Total Data",3,0,NA
"16574","Total Data",2,0,NA
"16575","Total Data",1,0,NA
"16576","Total Data",1,0,NA
"16577","Total Data",1,0,NA
"16578","Total Data",2,0,NA
"16579","Total Data",13,0,NA
"16580","Total Data",1,0,NA
"16581","Total Data",1,0,NA
"16582","Total Data",1,0,NA
"16583","Total Data",1,0,NA
"16584","Total Data",2,0,NA
"16585","Total Data",2,0,NA
"16586","Total Data",2,0,NA
"16587","Total Data",1,0,NA
"16588","Total Data",1,0,NA
"16589","Total Data",1,0,NA
"16590","Total Data",36,0,NA
"16591","Total Data",1,0,NA
"16592","Total Data",1,0,NA
"16593","Total Data",1,0,NA
"16594","Total Data",1,0,NA
"16595","Total Data",1,0,NA
"16596","Total Data",1,0,NA
"16597","Total Data",1,0,NA
"16598","Total Data",1,0,NA
"16599","Total Data",13,0,NA
"16600","Total Data",1,0,NA
"16601","Total Data",1,0,NA
"16602","Total Data",1,0,NA
"16603","Total Data",3,0,NA
"16604","Total Data",3,0,NA
"16605","Total Data",3,0,NA
"16606","Total Data",22,0,NA
"16607","Total Data",1,0,NA
"16608","Total Data",1,0,NA
"16609","Total Data",1,0,NA
"16610","Total Data",1,0,NA
"16611","Total Data",1,0,NA
"16612","Total Data",1,0,NA
"16613","Total Data",1,0,NA
"16614","Total Data",1,0,NA
"16615","Total Data",1,0,NA
